Date,Product_Name,Category,Cost_Price,Selling_Price,Inventory_Start,Restock_Received,Units_Sold,Inventory_End,Is_Promotion_Active
2025-07-18,Pens,Stationery,0.50,2.00,84,0,3,81,FALSE
2025-07-18,Notebooks,Stationery,1.00,3.00,46,0,1,45,FALSE
2025-07-18,Pads,Stationery,0.80,2.50,46,0,1,45,FALSE
2025-07-18,Superglue,Stationery,0.40,1.50,36,0,2,34,FALSE
2025-07-18,AA Batteries,Stationery,1.50,4.99,41,20,6,55,FALSE
2025-07-18,Hand Soap,Personal,1.20,2.50,25,0,5,20,FALSE
2025-07-18,Canned Tuna,Pantry,0.90,1.50,39,0,8,31,FALSE
2025-07-18,Seasonal Decor,Seasonal,2.50,5.00,7,40,47,0,TRUE
2025-07-19,Water Bottles,Beverages,0.85,1.00,20,60,80,0,TRUE
2025-07-19,Soft Drinks,Beverages,0.90,1.25,23,40,63,0,TRUE
2025-07-19,Energy Drinks,Beverages,1.50,2.50,0,30,25,5,FALSE
2025-07-19,Cheap Chocolates,Snacks,0.40,1.00,50,40,18,72,FALSE
2025-07-19,Gums,Snacks,0.30,1.25,83,0,12,71,FALSE
2025-07-19,Dog Treats,Snacks,2.00,4.50,15,0,6,9,FALSE
2025-07-19,Garbage Bags,Household,3.00,5.50,33,0,8,25,FALSE
2025-07-19,Sponges,Household,0.50,1.50,36,20,6,50,FALSE
2025-07-19,Aluminum Foil,Household,1.80,3.00,28,0,3,25,FALSE
2025-07-19,Napkins,Household,1.00,2.00,14,0,14,0,TRUE
2025-07-19,Disposable Plates,Household,1.50,3.00,10,20,28,2,TRUE
2025-07-19,Cleaning Spray,Household,2.00,4.00,12,0,5,7,FALSE
2025-07-19,Pens,Stationery,0.50,2.00,81,0,3,78,FALSE
2025-07-19,Notebooks,Stationery,1.00,3.00,45,0,2,43,FALSE
2025-07-19,Pads,Stationery,0.80,2.50,45,0,1,44,FALSE
2025-07-19,Superglue,Stationery,0.40,1.50,34,0,1,33,FALSE
2025-07-19,AA Batteries,Stationery,1.50,4.99,55,0,8,47,FALSE
2025-07-19,Hand Soap,Personal,1.20,2.50,20,0,5,15,FALSE
2025-07-19,Canned Tuna,Pantry,0.90,1.50,31,0,10,21,FALSE
2025-07-19,Seasonal Decor,Seasonal,2.50,5.00,0,60,60,0,TRUE
2025-07-20,Water Bottles,Beverages,0.85,1.00,0,0,0,0,TRUE
2025-07-20,Soft Drinks,Beverages,0.90,1.25,0,0,0,0,TRUE
2025-07-20,Energy Drinks,Beverages,1.50,2.50,5,0,5,0,FALSE
2025-07-20,Cheap Chocolates,Snacks,0.40,1.00,72,0,12,60,FALSE
2025-07-20,Gums,Snacks,0.30,1.25,71,0,10,61,FALSE
2025-07-20,Dog Treats,Snacks,2.00,4.50,9,0,4,5,FALSE
2025-07-20,Garbage Bags,Household,3.00,5.50,25,20,7,38,FALSE
2025-07-20,Sponges,Household,0.50,1.50,50,0,4,46,FALSE
2025-07-20,Aluminum Foil,Household,1.80,3.00,25,0,4,21,FALSE
2025-07-20,Napkins,Household,1.00,2.00,0,30,25,5,TRUE
2025-07-20,Disposable Plates,Household,1.50,3.00,2,30,25,7,TRUE
2025-07-20,Cleaning Spray,Household,2.00,4.00,7,12,5,14,FALSE
2025-07-20,Pens,Stationery,0.50,2.00,78,0,2,76,FALSE
2025-07-20,Notebooks,Stationery,1.00,3.00,43,0,1,42,FALSE
2025-07-20,Pads,Stationery,0.80,2.50,44,0,1,43,FALSE
2025-07-20,Superglue,Stationery,0.40,1.50,33,0,0,33,FALSE
2025-07-20,AA Batteries,Stationery,1.50,4.99,47,0,8,39,FALSE
2025-07-20,Hand Soap,Personal,1.20,2.50,15,12,5,22,FALSE
2025-07-20,Canned Tuna,Pantry,0.90,1.50,21,24,12,33,FALSE
2025-07-20,Seasonal Decor,Seasonal,2.50,5.00,0,50,48,2,TRUE
2025-07-21,Water Bottles,Beverages,0.85,1.00,0,150,70,80,TRUE
2025-07-21,Soft Drinks,Beverages,0.90,1.25,0,100,45,55,TRUE
2025-07-21,Energy Drinks,Beverages,1.50,2.50,0,36,18,18,FALSE
2025-07-21,Cheap Chocolates,Snacks,0.40,1.00,60,0,8,52,FALSE
2025-07-21,Gums,Snacks,0.30,1.25,61,40,8,93,FALSE
2025-07-21,Dog Treats,Snacks,2.00,4.50,5,12,3,14,FALSE
2025-07-21,Garbage Bags,Household,3.00,5.50,38,0,5,33,FALSE
2025-07-21,Sponges,Household,0.50,1.50,46,0,5,41,FALSE
2025-07-21,Aluminum Foil,Household,1.80,3.00,21,10,3,28,FALSE
2025-07-21,Napkins,Household,1.00,2.00,5,0,5,0,TRUE
2025-07-21,Disposable Plates,Household,1.50,3.00,7,20,15,12,TRUE
2025-07-21,Cleaning Spray,Household,2.00,4.00,14,0,4,10,FALSE
2025-07-21,Pens,Stationery,0.50,2.00,76,0,3,73,FALSE
2025-07-21,Notebooks,Stationery,1.00,3.00,42,0,1,41,FALSE
2025-07-21,Pads,Stationery,0.80,2.50,43,0,1,42,FALSE
2025-07-21,Superglue,Stationery,0.40,1.50,33,0,1,32,FALSE
2025-07-21,AA Batteries,Stationery,1.50,4.99,39,0,4,35,FALSE
2025-07-21,Hand Soap,Personal,1.20,2.50,22,0,4,18,FALSE
2025-07-21,Canned Tuna,Pantry,0.90,1.50,33,0,8,25,FALSE
2025-07-21,Seasonal Decor,Seasonal,2.50,5.00,2,40,35,7,TRUE
2025-07-22,Water Bottles,Beverages,0.85,1.00,80,0,60,20,TRUE
2025-07-22,Soft Drinks,Beverages,0.90,1.25,55,0,35,20,TRUE
2025-07-22,Energy Drinks,Beverages,1.50,2.50,18,0,12,6,FALSE
2025-07-22,Cheap Chocolates,Snacks,0.40,1.00,52,0,8,44,FALSE
2025-07-22,Gums,Snacks,0.30,1.25,93,0,6,87,FALSE
2025-07-22,Dog Treats,Snacks,2.00,4.50,14,0,3,11,FALSE
2025-07-22,Garbage Bags,Household,3.00,5.50,33,0,4,29,FALSE
2025-07-22,Sponges,Household,0.50,1.50,41,0,4,37,FALSE
2025-07-22,Aluminum Foil,Household,1.80,3.00,28,0,3,25,FALSE
2025-07-22,Napkins,Household,1.00,2.00,0,40,15,25,TRUE
2025-07-22,Disposable Plates,Household,1.50,3.00,12,0,12,0,TRUE
2025-07-22,Cleaning Spray,Household,2.00,4.00,10,0,3,7,FALSE
2025-07-22,Pens,Stationery,0.50,2.00,73,0,2,71,FALSE
2025-07-22,Notebooks,Stationery,1.00,3.00,41,10,1,50,FALSE
2025-07-22,Pads,Stationery,0.80,2.50,42,0,0,42,FALSE
2025-07-22,Superglue,Stationery,0.40,1.50,32,0,0,32,FALSE
2025-07-22,AA Batteries,Stationery,1.50,4.99,35,0,3,32,FALSE
2025-07-22,Hand Soap,Personal,1.20,2.50,18,0,3,15,FALSE
2025-07-22,Canned Tuna,Pantry,0.90,1.50,25,0,8,17,FALSE
2025-07-22,Seasonal Decor,Seasonal,2.50,5.00,7,30,37,0,TRUE
2025-07-23,Water Bottles,Beverages,0.85,1.00,20,50,60,10,TRUE
2025-07-23,Soft Drinks,Beverages,0.90,1.25,20,40,40,20,TRUE
2025-07-23,Energy Drinks,Beverages,1.50,2.50,6,24,15,15,FALSE
2025-07-23,Cheap Chocolates,Snacks,0.40,1.00,44,40,12,72,FALSE
2025-07-23,Gums,Snacks,0.30,1.25,87,0,8,79,FALSE
2025-07-23,Dog Treats,Snacks,2.00,4.50,11,0,2,9,FALSE
2025-07-23,Garbage Bags,Household,3.00,5.50,29,20,6,43,FALSE
2025-07-23,Sponges,Household,0.50,1.50,37,0,5,32,FALSE
2025-07-23,Aluminum Foil,Household,1.80,3.00,25,0,2,23,FALSE
2025-07-23,Napkins,Household,1.00,2.00,25,0,15,10,TRUE
2025-07-23,Disposable Plates,Household,1.50,3.00,0,40,25,15,TRUE
2025-07-23,Cleaning Spray,Household,2.00,4.00,7,12,4,15,FALSE
2025-07-23,Pens,Stationery,0.50,2.00,71,20,4,87,FALSE
2025-07-23,Notebooks,Stationery,1.00,3.00,50,0,2,48,FALSE
2025-07-23,Pads,Stationery,0.80,2.50,42,0,1,41,FALSE
2025-07-23,Superglue,Stationery,0.40,1.50,32,10,1,41,FALSE
2025-07-23,AA Batteries,Stationery,1.50,4.99,32,0,3,29,FALSE
2025-07-23,Hand Soap,Personal,1.20,2.50,15,12,4,23,FALSE
2025-07-23,Canned Tuna,Pantry,0.90,1.50,17,24,10,31,FALSE
2025-07-23,Seasonal Decor,Seasonal,2.50,5.00,0,40,38,2,TRUE
2025-07-24,Water Bottles,Beverages,0.85,1.00,10,60,65,5,TRUE
2025-07-24,Soft Drinks,Beverages,0.90,1.25,20,0,20,0,TRUE
2025-07-24,Energy Drinks,Beverages,1.50,2.50,15,0,10,5,FALSE
2025-07-24,Cheap Chocolates,Snacks,0.40,1.00,72,0,8,64,FALSE
2025-07-24,Gums,Snacks,0.30,1.25,79,0,6,73,FALSE
2025-07-24,Dog Treats,Snacks,2.00,4.50,9,12,4,17,FALSE
2025-07-24,Garbage Bags,Household,3.00,5.50,43,0,6,37,FALSE
2025-07-24,Sponges,Household,0.50,1.50,32,0,4,28,FALSE
2025-07-24,Aluminum Foil,Household,1.80,3.00,23,0,2,21,FALSE
2025-07-24,Napkins,Household,1.00,2.00,10,24,20,14,TRUE
2025-07-24,Disposable Plates,Household,1.50,3.00,15,0,15,0,TRUE
2025-07-24,Cleaning Spray,Household,2.00,4.00,15,0,4,11,FALSE
2025-07-24,Pens,Stationery,0.50,2.00,87,0,3,84,FALSE
2025-07-24,Notebooks,Stationery,1.00,3.00,48,0,1,47,FALSE
2025-07-24,Pads,Stationery,0.80,2.50,41,0,0,41,FALSE
2025-07-24,Superglue,Stationery,0.40,1.50,41,0,1,40,FALSE
2025-07-24,AA Batteries,Stationery,1.50,4.99,29,0,3,26,FALSE
2025-07-24,Hand Soap,Personal,1.20,2.50,23,0,4,19,FALSE
2025-07-24,Canned Tuna,Pantry,0.90,1.50,31,0,8,23,FALSE
2025-07-24,Seasonal Decor,Seasonal,2.50,5.00,2,50,45,7,TRUE
2025-07-25,Water Bottles,Beverages,0.85,1.00,5,100,80,25,TRUE
2025-07-25,Soft Drinks,Beverages,0.90,1.25,0,80,60,20,TRUE
2025-07-25,Energy Drinks,Beverages,1.50,2.50,5,24,20,9,FALSE
2025-07-25,Cheap Chocolates,Snacks,0.40,1.00,64,0,14,50,FALSE
2025-07-25,Gums,Snacks,0.30,1.25,73,0,10,63,FALSE
2025-07-25,Dog Treats,Snacks,2.00,4.50,17,0,5,12,FALSE
2025-07-25,Garbage Bags,Household,3.00,5.50,37,0,8,29,FALSE
2025-07-25,Sponges,Household,0.50,1.50,28,20,6,42,FALSE
2025-07-25,Aluminum Foil,Household,1.80,3.00,21,10,5,26,FALSE
2025-07-25,Napkins,Household,1.00,2.00,14,0,14,0,TRUE
2025-07-25,Disposable Plates,Household,1.50,3.00,0,40,30,10,TRUE
2025-07-25,Cleaning Spray,Household,2.00,4.00,11,0,5,6,FALSE
2025-07-25,Pens,Stationery,0.50,2.00,84,0,5,79,FALSE
2025-07-25,Notebooks,Stationery,1.00,3.00,47,0,2,45,FALSE
2025-07-25,Pads,Stationery,0.80,2.50,41,0,1,40,FALSE
2025-07-25,Superglue,Stationery,0.40,1.50,40,0,2,38,FALSE
2025-07-25,AA Batteries,Stationery,1.50,4.99,26,20,8,38,FALSE
2025-07-25,Hand Soap,Personal,1.20,2.50,19,0,5,14,FALSE
2025-07-25,Canned Tuna,Pantry,0.90,1.50,23,0,10,13,FALSE
2025-07-25,Seasonal Decor,Seasonal,2.50,5.00,7,50,57,0,TRUE
2025-07-26,Water Bottles,Beverages,0.85,1.00,25,80,95,10,TRUE
2025-07-26,Soft Drinks,Beverages,0.90,1.25,20,50,65,5,TRUE
2025-07-26,Energy Drinks,Beverages,1.50,2.50,9,0,9,0,FALSE
2025-07-26,Cheap Chocolates,Snacks,0.40,1.00,50,40,20,70,FALSE
2025-07-26,Gums,Snacks,0.30,1.25,63,0,12,51,FALSE
2025-07-26,Dog Treats,Snacks,2.00,4.50,12,0,6,6,FALSE
2025-07-26,Garbage Bags,Household,3.00,5.50,29,0,8,21,FALSE
2025-07-26,Sponges,Household,0.50,1.50,42,0,5,37,FALSE
2025-07-26,Aluminum Foil,Household,1.80,3.00,26,0,4,22,FALSE
2025-07-26,Napkins,Household,1.00,2.00,0,40,30,10,TRUE
2025-07-26,Disposable Plates,Household,1.50,3.00,10,20,28,2,TRUE
2025-07-26,Cleaning Spray,Household,2.00,4.00,6,12,6,12,FALSE
2025-07-26,Pens,Stationery,0.50,2.00,79,0,4,75,FALSE
2025-07-26,Notebooks,Stationery,1.00,3.00,45,0,2,43,FALSE
2025-07-26,Pads,Stationery,0.80,2.50,40,0,1,39,FALSE
2025-07-26,Superglue,Stationery,0.40,1.50,38,0,1,37,FALSE
2025-07-26,AA Batteries,Stationery,1.50,4.99,38,0,10,28,FALSE
2025-07-26,Hand Soap,Personal,1.20,2.50,14,12,6,20,FALSE
2025-07-26,Canned Tuna,Pantry,0.90,1.50,13,24,15,22,FALSE
2025-07-26,Seasonal Decor,Seasonal,2.50,5.00,0,60,60,0,TRUE
2025-07-27,Water Bottles,Beverages,0.85,1.00,10,0,10,0,TRUE
2025-07-27,Soft Drinks,Beverages,0.90,1.25,5,0,5,0,TRUE
2025-07-27,Energy Drinks,Beverages,1.50,2.50,0,0,0,0,FALSE
2025-07-27,Cheap Chocolates,Snacks,0.40,1.00,70,0,15,55,FALSE
2025-07-27,Gums,Snacks,0.30,1.25,51,0,10,41,FALSE
2025-07-27,Dog Treats,Snacks,2.00,4.50,6,0,5,1,FALSE
2025-07-27,Garbage Bags,Household,3.00,5.50,21,20,7,34,FALSE
2025-07-27,Sponges,Household,0.50,1.50,37,0,5,32,FALSE
2025-07-27,Aluminum Foil,Household,1.80,3.00,22,0,3,19,FALSE
2025-07-27,Napkins,Household,1.00,2.00,10,0,10,0,TRUE
2025-07-27,Disposable Plates,Household,1.50,3.00,2,30,25,7,TRUE
2025-07-27,Cleaning Spray,Household,2.00,4.00,12,0,5,7,FALSE
2025-07-27,Pens,Stationery,0.50,2.00,75,0,3,72,FALSE
2025-07-27,Notebooks,Stationery,1.00,3.00,43,0,1,42,FALSE
2025-07-27,Pads,Stationery,0.80,2.50,39,0,1,38,FALSE
2025-07-27,Superglue,Stationery,0.40,1.50,37,0,0,37,FALSE
2025-07-27,AA Batteries,Stationery,1.50,4.99,28,0,8,20,FALSE
2025-07-27,Hand Soap,Personal,1.20,2.50,20,0,5,15,FALSE
2025-07-27,Canned Tuna,Pantry,0.90,1.50,22,0,12,10,FALSE
2025-07-27,Seasonal Decor,Seasonal,2.50,5.00,0,50,50,0,TRUE
2025-07-28,Water Bottles,Beverages,0.85,1.00,0,0,0,0,TRUE
2025-07-28,Soft Drinks,Beverages,0.90,1.25,0,0,0,0,TRUE
2025-07-28,Energy Drinks,Beverages,1.50,2.50,0,30,15,15,FALSE
2025-07-28,Cheap Chocolates,Snacks,0.40,1.00,55,0,8,47,FALSE
2025-07-28,Gums,Snacks,0.30,1.25,41,40,8,73,FALSE
2025-07-28,Dog Treats,Snacks,2.00,4.50,1,12,1,12,FALSE
2025-07-28,Garbage Bags,Household,3.00,5.50,34,0,4,30,FALSE
2025-07-28,Sponges,Household,0.50,1.50,32,0,4,28,FALSE
2025-07-28,Aluminum Foil,Household,1.80,3.00,19,10,3,26,FALSE
2025-07-28,Napkins,Household,1.00,2.00,0,40,20,20,TRUE
2025-07-28,Disposable Plates,Household,1.50,3.00,7,20,15,12,TRUE
2025-07-28,Cleaning Spray,Household,2.00,4.00,7,0,4,3,FALSE
2025-07-28,Pens,Stationery,0.50,2.00,72,0,4,68,FALSE
2025-07-28,Notebooks,Stationery,1.00,3.00,42,0,1,41,FALSE
2025-07-28,Pads,Stationery,0.80,2.50,38,0,1,37,FALSE
2025-07-28,Superglue,Stationery,0.40,1.50,37,0,0,37,FALSE
2025-07-28,AA Batteries,Stationery,1.50,4.99,20,0,4,16,FALSE
2025-07-28,Hand Soap,Personal,1.20,2.50,15,12,4,23,FALSE
2025-07-28,Canned Tuna,Pantry,0.90,1.50,10,24,8,26,FALSE
2025-07-28,Seasonal Decor,Seasonal,2.50,5.00,0,40,35,5,TRUE
2025-07-29,Water Bottles,Beverages,0.85,1.00,0,150,70,80,TRUE
2025-07-29,Soft Drinks,Beverages,0.90,1.25,0,100,45,55,TRUE
2025-07-29,Energy Drinks,Beverages,1.50,2.50,15,0,10,5,FALSE
2025-07-29,Cheap Chocolates,Snacks,0.40,1.00,47,40,10,77,FALSE
2025-07-29,Gums,Snacks,0.30,1.25,73,0,8,65,FALSE
2025-07-29,Dog Treats,Snacks,2.00,4.50,12,0,3,9,FALSE
2025-07-29,Garbage Bags,Household,3.00,5.50,30,0,5,25,FALSE
2025-07-29,Sponges,Household,0.50,1.50,28,20,4,44,FALSE
2025-07-29,Aluminum Foil,Household,1.80,3.00,26,0,3,23,FALSE
2025-07-29,Napkins,Household,1.00,2.00,20,0,15,5,TRUE
2025-07-29,Disposable Plates,Household,1.50,3.00,12,0,12,0,TRUE
2025-07-29,Cleaning Spray,Household,2.00,4.00,3,12,5,10,FALSE
2025-07-29,Pens,Stationery,0.50,2.00,68,0,3,65,FALSE
2025-07-29,Notebooks,Stationery,1.00,3.00,41,10,1,50,FALSE
2025-07-29,Pads,Stationery,0.80,2.50,37,0,0,37,FALSE
2025-07-29,Superglue,Stationery,0.40,1.50,37,0,1,36,FALSE
2025-07-29,AA Batteries,Stationery,1.50,4.99,16,0,3,13,FALSE
2025-07-29,Hand Soap,Personal,1.20,2.50,23,0,3,20,FALSE
2025-07-29,Canned Tuna,Pantry,0.90,1.50,26,0,10,16,FALSE
2025-07-29,Seasonal Decor,Seasonal,2.50,5.00,5,30,35,0,TRUE
2025-07-30,Water Bottles,Beverages,0.85,1.00,80,0,60,20,TRUE
2025-07-30,Soft Drinks,Beverages,0.90,1.25,55,0,35,20,TRUE
2025-07-30,Energy Drinks,Beverages,1.50,2.50,5,24,15,14,FALSE
2025-07-30,Cheap Chocolates,Snacks,0.40,1.00,77,0,12,65,FALSE
2025-07-30,Gums,Snacks,0.30,1.25,65,0,8,57,FALSE
2025-07-30,Dog Treats,Snacks,2.00,4.50,9,0,2,7,FALSE
2025-07-30,Garbage Bags,Household,3.00,5.50,25,20,6,39,FALSE
2025-07-30,Sponges,Household,0.50,1.50,44,0,5,39,FALSE
2025-07-30,Aluminum Foil,Household,1.80,3.00,23,0,2,21,FALSE
2025-07-30,Napkins,Household,1.00,2.00,5,40,20,25,TRUE
2025-07-30,Disposable Plates,Household,1.50,3.00,0,40,25,15,TRUE
2025-07-30,Cleaning Spray,Household,2.00,4.00,10,0,4,6,FALSE
2025-07-30,Pens,Stationery,0.50,2.00,65,20,4,81,FALSE
2025-07-30,Notebooks,Stationery,1.00,3.00,50,0,2,48,FALSE
2025-07-30,Pads,Stationery,0.80,2.50,37,0,1,36,FALSE
2025-07-30,Superglue,Stationery,0.40,1.50,36,10,1,45,FALSE
2025-07-30,AA Batteries,Stationery,1.50,4.99,13,20,3,30,FALSE
2025-07-30,Hand Soap,Personal,1.20,2.50,20,0,4,16,FALSE
2025-07-30,Canned Tuna,Pantry,0.90,1.50,16,24,10,30,FALSE
2025-07-30,Seasonal Decor,Seasonal,2.50,5.00,0,40,38,2,TRUE
2025-07-31,Water Bottles,Beverages,0.85,1.00,20,60,65,15,TRUE
2025-07-31,Soft Drinks,Beverages,0.90,1.25,20,40,35,25,TRUE
2025-07-31,Energy Drinks,Beverages,1.50,2.50,14,0,10,4,FALSE
2025-07-31,Cheap Chocolates,Snacks,0.40,1.00,65,0,8,57,FALSE
2025-07-31,Gums,Snacks,0.30,1.25,57,0,6,51,FALSE
2025-07-31,Dog Treats,Snacks,2.00,4.50,7,12,3,16,FALSE
2025-07-31,Garbage Bags,Household,3.00,5.50,39,0,6,33,FALSE
2025-07-31,Sponges,Household,0.50,1.50,39,0,4,35,FALSE
2025-07-31,Aluminum Foil,Household,1.80,3.00,21,0,2,19,FALSE
2025-07-31,Napkins,Household,1.00,2.00,25,0,15,10,TRUE
2025-07-31,Disposable Plates,Household,1.50,3.00,15,0,15,0,TRUE
2025-07-31,Cleaning Spray,Household,2.00,4.00,6,12,4,14,FALSE
2025-07-31,Pens,Stationery,0.50,2.00,81,0,3,78,FALSE
2025-07-31,Notebooks,Stationery,1.00,3.00,48,0,1,47,FALSE
2025-07-31,Pads,Stationery,0.80,2.50,36,0,0,36,FALSE
2025-07-31,Superglue,Stationery,0.40,1.50,45,0,1,44,FALSE
2025-07-31,AA Batteries,Stationery,1.50,4.99,30,0,3,27,FALSE
2025-07-31,Hand Soap,Personal,1.20,2.50,16,0,4,12,FALSE
2025-07-31,Canned Tuna,Pantry,0.90,1.50,30,0,8,22,FALSE
2025-07-31,Seasonal Decor,Seasonal,2.50,5.00,2,50,45,7,TRUE
2025-08-01,Water Bottles,Beverages,0.85,1.00,15,100,85,30,TRUE
2025-08-01,Soft Drinks,Beverages,0.90,1.25,25,60,50,35,TRUE
2025-08-01,Energy Drinks,Beverages,1.50,2.50,4,24,18,10,FALSE
2025-08-01,Cheap Chocolates,Snacks,0.40,1.00,57,40,15,82,FALSE
2025-08-01,Gums,Snacks,0.30,1.25,51,0,8,43,FALSE
2025-08-01,Dog Treats,Snacks,2.00,4.50,16,0,4,12,FALSE
2025-08-01,Garbage Bags,Household,3.00,5.50,33,0,5,28,FALSE
2025-08-01,Sponges,Household,0.50,1.50,35,0,4,31,FALSE
2025-08-01,Aluminum Foil,Household,1.80,3.00,19,10,3,26,FALSE
2025-08-01,Napkins,Household,1.00,2.00,10,40,20,30,TRUE
2025-08-01,Disposable Plates,Household,1.50,3.00,0,40,25,15,TRUE
2025-08-01,Cleaning Spray,Household,2.00,4.00,14,0,4,10,FALSE
2025-08-01,Pens,Stationery,0.50,2.00,78,0,5,73,TRUE
2025-08-01,Notebooks,Stationery,1.00,3.00,47,0,3,44,TRUE
2025-08-01,Pads,Stationery,0.80,2.50,36,20,4,52,TRUE
2025-08-01,Superglue,Stationery,0.40,1.50,44,0,1,43,FALSE
2025-08-01,AA Batteries,Stationery,1.50,4.99,27,20,5,42,FALSE
2025-08-01,Hand Soap,Personal,1.20,2.50,12,12,4,20,FALSE
2025-08-01,Canned Tuna,Pantry,0.90,1.50,22,24,8,38,FALSE
2025-08-01,Seasonal Decor,Seasonal,2.50,5.00,7,40,40,7,TRUE
2025-08-02,Water Bottles,Beverages,0.85,1.00,30,80,90,20,TRUE
2025-08-02,Soft Drinks,Beverages,0.90,1.25,35,40,55,20,TRUE
2025-08-02,Energy Drinks,Beverages,1.50,2.50,10,0,10,0,FALSE
2025-08-02,Cheap Chocolates,Snacks,0.40,1.00,82,0,12,70,FALSE
2025-08-02,Gums,Snacks,0.30,1.25,43,40,10,73,FALSE
2025-08-02,Dog Treats,Snacks,2.00,4.50,12,0,3,9,FALSE
2025-08-02,Garbage Bags,Household,3.00,5.50,28,20,6,42,FALSE
2025-08-02,Sponges,Household,0.50,1.50,31,0,5,26,FALSE
2025-08-02,Aluminum Foil,Household,1.80,3.00,26,0,4,22,FALSE
2025-08-02,Napkins,Household,1.00,2.00,30,0,15,15,TRUE
2025-08-02,Disposable Plates,Household,1.50,3.00,15,20,30,5,TRUE
2025-08-02,Cleaning Spray,Household,2.00,4.00,10,0,5,5,FALSE
2025-08-02,Pens,Stationery,0.50,2.00,73,0,4,69,TRUE
2025-08-02,Notebooks,Stationery,1.00,3.00,44,0,4,40,TRUE
2025-08-02,Pads,Stationery,0.80,2.50,52,0,3,49,TRUE
2025-08-02,Superglue,Stationery,0.40,1.50,43,0,2,41,FALSE
2025-08-02,AA Batteries,Stationery,1.50,4.99,42,0,8,34,FALSE
2025-08-02,Hand Soap,Personal,1.20,2.50,20,0,6,14,FALSE
2025-08-02,Canned Tuna,Pantry,0.90,1.50,38,0,10,28,FALSE
2025-08-02,Seasonal Decor,Seasonal,2.50,5.00,7,50,57,0,TRUE
2025-08-03,Water Bottles,Beverages,0.85,1.00,20,0,20,0,TRUE
2025-08-03,Soft Drinks,Beverages,0.90,1.25,20,0,20,0,TRUE
2025-08-03,Energy Drinks,Beverages,1.50,2.50,0,20,15,5,FALSE
2025-08-03,Cheap Chocolates,Snacks,0.40,1.00,70,0,15,55,FALSE
2025-08-03,Gums,Snacks,0.30,1.25,73,0,8,65,FALSE
2025-08-03,Dog Treats,Snacks,2.00,4.50,9,0,4,5,FALSE
2025-08-03,Garbage Bags,Household,3.00,5.50,42,0,8,34,FALSE
2025-08-03,Sponges,Household,0.50,1.50,26,20,5,41,FALSE
2025-08-03,Aluminum Foil,Household,1.80,3.00,22,0,3,19,FALSE
2025-08-03,Napkins,Household,1.00,2.00,15,0,15,0,TRUE
2025-08-03,Disposable Plates,Household,1.50,3.00,5,30,25,10,TRUE
2025-08-03,Cleaning Spray,Household,2.00,4.00,5,12,6,11,FALSE
2025-08-03,Pens,Stationery,0.50,2.00,69,0,6,63,TRUE
2025-08-03,Notebooks,Stationery,1.00,3.00,40,0,5,35,TRUE
2025-08-03,Pads,Stationery,0.80,2.50,49,0,4,45,TRUE
2025-08-03,Superglue,Stationery,0.40,1.50,41,0,0,41,FALSE
2025-08-03,AA Batteries,Stationery,1.50,4.99,34,0,5,29,FALSE
2025-08-03,Hand Soap,Personal,1.20,2.50,14,0,5,9,FALSE
2025-08-03,Canned Tuna,Pantry,0.90,1.50,28,0,8,20,FALSE
2025-08-03,Seasonal Decor,Seasonal,2.50,5.00,0,40,35,5,TRUE
2025-08-04,Water Bottles,Beverages,0.85,1.00,0,0,0,0,TRUE
2025-08-04,Soft Drinks,Beverages,0.90,1.25,0,80,45,35,TRUE
2025-08-04,Energy Drinks,Beverages,1.50,2.50,5,0,5,0,FALSE
2025-08-04,Cheap Chocolates,Snacks,0.40,1.00,55,0,10,45,FALSE
2025-08-04,Gums,Snacks,0.30,1.25,65,0,6,59,FALSE
2025-08-04,Dog Treats,Snacks,2.00,4.50,5,12,4,13,FALSE
2025-08-04,Garbage Bags,Household,3.00,5.50,34,0,6,28,FALSE
2025-08-04,Sponges,Household,0.50,1.50,41,0,4,37,FALSE
2025-08-04,Aluminum Foil,Household,1.80,3.00,19,10,4,25,FALSE
2025-08-04,Napkins,Household,1.00,2.00,0,40,20,20,TRUE
2025-08-04,Disposable Plates,Household,1.50,3.00,10,0,10,0,TRUE
2025-08-04,Cleaning Spray,Household,2.00,4.00,11,0,3,8,FALSE
2025-08-04,Pens,Stationery,0.50,2.00,63,20,5,78,TRUE
2025-08-04,Notebooks,Stationery,1.00,3.00,35,20,5,50,TRUE
2025-08-04,Pads,Stationery,0.80,2.50,45,0,3,42,TRUE
2025-08-04,Superglue,Stationery,0.40,1.50,41,0,0,41,FALSE
2025-08-04,AA Batteries,Stationery,1.50,4.99,29,0,3,26,FALSE
2025-08-04,Hand Soap,Personal,1.20,2.50,9,12,4,17,FALSE
2025-08-04,Canned Tuna,Pantry,0.90,1.50,20,24,10,34,FALSE
2025-08-04,Seasonal Decor,Seasonal,2.50,5.00,5,30,30,5,TRUE
2025-08-05,Water Bottles,Beverages,0.85,1.00,0,150,85,65,TRUE
2025-08-05,Soft Drinks,Beverages,0.90,1.25,35,40,40,35,TRUE
2025-08-05,Energy Drinks,Beverages,1.50,2.50,0,30,20,10,FALSE
2025-08-05,Cheap Chocolates,Snacks,0.40,1.00,45,40,15,70,FALSE
2025-08-05,Gums,Snacks,0.30,1.25,59,0,8,51,FALSE
2025-08-05,Dog Treats,Snacks,2.00,4.50,13,0,3,10,FALSE
